p,,,,,,,54.623358929997394,-1.711280626002116,
p,,,,,,,57.71889731207005,-1.5270699454098284,
p,,,,,,,51.701766799597195,-4.431147674628827,
p,,,,,,,52.87324712129917,-5.083928449578454,
p,,,,,,,51.40440213342855,-6.425812680386417,
p,,,,,,,51.944819236759386,-6.225144774575695,
p,,,,,,,53.7985994276918,-3.2835841190689963,
p,,,,,,,51.50474847217045,-6.178054385520081,
p,,,,,,,51.81660671326206,-5.308684333750781,
p,,,,,,,56.14021875194879,-0.43761504632895226,
p,,,,,,,56.274721406705304,-1.1161130011523799,
p,,,,,,,55.884967900359364,0.7044325354046223,
p,,,,,,,54.16563884751652,-3.232899617475418,
p,,,,,,,52.387519284740065,-6.968224096462068,
p,,,,,,,57.565231484012905,-0.10894988783700461,
p,,,,,,,57.36601513071946,0.5445608865839632,
p,,,,,,,52.960761369137835,-6.909212980954009,
p,,,,,,,57.65315470364903,-0.7291649815710609,
p,,,,,,,56.42325717843059,-0.5392971452436465,
p,,,,,,,57.380305005733355,-0.21113570226574008,
p,,,,,,,56.30191684469794,0.10167858283649847,
p,,,,,,,51.76690844865111,-6.270698264011101,
p,,,,,,,54.50469999682665,-2.8677260326956757,
p,,,,,,,57.154283202495975,0.2768575307148095,
p,,,,,,,54.23109647088914,-2.3965813076531752,
p,,,,,,,56.851854727186826,0.03845854796057043,
p,,,,,,,56.0944452901572,-3.5457058386288702,
p,,,,,,,56.53003296092233,-1.467872312629415,
p,,,,,,,55.85956219703877,0.0388115069709695,
p,,,,,,,54.44553176236851,-3.830397636117937,
p,,,,,,,51.640631936315124,-5.576390670424196,
p,,,,,,,51.657726728783885,-5.895614063228564,
p,,,,,,,50.85656848392029,-5.424831110130936,
p,,,,,,,55.118740814801484,-2.2663733852645533,
p,,,,,,,52.741483691715,-5.586466301528837,
p,,,,,,,54.673843064010896,-2.829524946533918,
p,,,,,,,56.425547217111884,-0.2011746789957572,
p,,,,,,,55.60536935163766,-3.2064072734912146,
p,,,,,,,56.67950039156464,-0.5408455838627529,
p,,,,,,,54.97883458444442,-3.463791652519654,
p,,,,,,,51.21222496864881,-5.82913160728861,
p,,,,,,,57.24787379884689,0.1542416663999501,
p,,,,,,,50.52277225776509,-6.633702541545991,
p,,,,,,,55.195450681362466,-2.3572221646525584,
p,,,,,,,51.755235200026426,-6.357269205517964,
p,,,,,,,54.425237557001495,-3.8241140247552123,
p,,,,,,,57.312832631900456,-0.08968191010240119,
p,,,,,,,57.426764152219214,1.4063358386319458,
p,,,,,,,55.44670567859304,-1.1449607890983342,
p,,,,,,,52.48798085619829,-6.109574289527913,
p,,,,,,,51.21618594614136,-6.239565099914641,
p,,,,,,,54.46014095613715,-3.6708735704109694,
p,,,,,,,56.66858489866111,-0.6483009685716241,
p,,,,,,,56.54133665093366,-0.7157698474504278,
p,,,,,,,54.42706367811297,-1.2743852228832568,
p,,,,,,,57.11935201760214,-0.2355218393866364,
p,,,,,,,51.9218986265481,-5.792189209486706,
p,,,,,,,56.845187826905324,-0.0823464395004469,
p,,,,,,,51.100526098112766,-6.453066799078743,
p,,,,,,,56.1734399973176,0.8159459254149076,
p,,,,,,,54.150136295177006,-3.45928545028719,
p,,,,,,,56.51001027641684,0.6901371306565266,
p,,,,,,,53.06886321073152,-5.24465136257276,
p,,,,,,,51.300111890068926,-6.084454400545373,
p,,,,,,,57.0303454058567,0.6100862810208494,
p,,,,,,,51.94708631547283,-5.957392488169109,
p,,,,,,,57.8375298737062,0.7666960570675695,
p,,,,,,,52.583451673242834,-7.044097063528788,
p,,,,,,,57.125867693609514,-0.5612297592687616,
p,,,,,,,54.73489440666267,-3.6093938476195206,
p,,,,,,,54.76900330534136,-2.815384388509015,
p,,,,,,,55.29233690150865,-3.7161964720595577,
p,,,,,,,51.91192748462002,-6.3338894539539226,
p,,,,,,,51.82851784714146,-6.1679293762529595,
p,,,,,,,54.279994605095595,-4.107311754578495,
p,,,,,,,52.690526120499584,-5.636731827870591,
p,,,,,,,57.48143528790063,-0.1323761628496831,
p,,,,,,,57.4618797098794,-0.42575615836952946,
p,,,,,,,57.73113417396751,0.9594473030496343,
p,,,,,,,54.12818233778035,-3.712103829428977,
p,,,,,,,56.38818277851321,0.33332681616964044,
p,,,,,,,56.075640284232975,-0.05204215131586477,
p,,,,,,,52.068462005507804,-5.595154531652235,
p,,,,,,,55.08343214426501,-2.3411351483821217,
p,,,,,,,54.95308631128871,-4.4245470442848776,
p,,,,,,,55.953790748258136,-0.39085865177865026,
p,,,,,,,52.9541390371947,-6.106429486862777,
p,,,,,,,54.43306922285025,-3.7782440496813057,
p,,,,,,,55.408480828166354,-3.067906210106613,
p,,,,,,,55.12969281948423,-3.7197364059908273,
p,,,,,,,51.824403096936315,-5.778755123280166,
p,,,,,,,52.01816425371993,-5.723310477387683,
p,,,,,,,56.47285767990675,-4.500111161186608,
p,,,,,,,57.143950682572964,0.3939738006939106,
p,,,,,,,55.32386440161716,-4.198181621883069,
p,,,,,,,52.14505936970989,-5.986944549191456,
p,,,,,,,57.432808857467315,0.11029794886119619,
p,,,,,,,55.92754750975061,0.7052845091210763,
p,,,,,,,52.10150081339516,-5.920007628847533,
p,,,,,,,57.538279835975324,-1.3118998701255642,
p,,,,,,,55.04621205306059,-2.9287700581303535,
p,,,,,,,54.124144447244554,-4.192049080940821,
p,,,,,,,57.916164251741954,0.22166967830031611,
p,,,,,,,55.47051772870554,-2.308794292692228,
p,,,,,,,56.77189984515628,-0.10970079718568665,
p,,,,,,,52.34402538898567,-4.696651412542699,
p,,,,,,,57.18117715363751,-0.00915102780338947,
p,,,,,,,51.250850574714235,-6.78686836637711,
p,,,,,,,52.66147047916664,-5.20388099019479,
p,,,,,,,57.18108625399386,-0.12207953371181628,
p,,,,,,,54.56097658652203,-3.770329372076848,
p,,,,,,,54.93935447190427,-3.6630634289547155,
p,,,,,,,52.207806320062716,-5.678991075219221,
p,,,,,,,52.71930712691139,-5.7907335408069445,
p,,,,,,,51.881192349638305,-6.279977966143061,
p,,,,,,,57.04697655448235,0.753249410993579,
p,,,,,,,51.85910910558139,-6.789276424784594,
p,,,,,,,52.35158846617709,-5.2339481093348486,
p,,,,,,,54.90025142168546,-3.570735233357574,
p,,,,,,,52.00424484636955,-6.656575936531276,
p,,,,,,,56.83360679054345,-0.15312773972555552,
p,,,,,,,56.80797954254116,-0.33464334554034686,
p,,,,,,,56.63100994844858,-0.5881294481568455,
p,,,,,,,51.45467267217666,-6.330577252233463,
p,,,,,,,57.06060886008892,-0.8865207564006917,
p,,,,,,,55.130855913516676,-3.677758721601789,
p,,,,,,,55.887613392606006,-0.5927341839702814,
p,,,,,,,51.19600899733177,-5.1820241148165875,
p,,,,,,,56.309030806315306,-0.830877364691862,
p,,,,,,,57.91414147702327,0.452947593847406,
p,,,,,,,54.581373737746404,-3.0595833612335857,
p,,,,,,,57.30337970079232,0.24265393822158388,
p,,,,,,,51.2603459481914,-6.6780898522208485,
p,,,,,,,51.63416726808311,-6.779972894082431,
p,,,,,,,56.40667551439016,-0.7471117060309995,
p,,,,,,,56.05386323563468,0.8416537615455179,
p,,,,,,,56.50333879474679,-0.9323950246643821,
p,,,,,,,55.58489534689579,-2.45863043193852,
p,,,,,,,52.65499671845708,-5.956425857173158,
p,,,,,,,54.47631671351017,-3.036615724638826,
